transaction_id,store_name,sales_channel,product_category,units_sold,unit_price,discount_applied,campaign_id,campaign_channel,marketing_spend,campaign_exposure_status,customer_id,customer_segment,inventory_level,stockout_flag,revenue
1494, Central Mall,In-store,Women,1,60,40,CAMP-B,Paid Ads,100,Seen,CUST_1922,Loyal,Overstocked,Yes,60
3937, Central Mall,In-store,Women,1,20,40,CAMP-B,Social,200,Clicked,CUST_676,Loyal,Overstocked,Yes,20
1311, Central Mall,In-store,Men,4,20,40,CAMP-A,Paid Ads,50,Seen,CUST_2185,Loyal,Optimal,Yes,80
3134, Central Mall,In-store,Men,1,60,40,CAMP-A,Paid Ads,400,Converted,CUST_1524,Loyal,Understocked,Yes,42
4904, Central Mall,In-store,Men,1,80,40,CAMP-A,Influencer,50,Seen,CUST_912,Loyal,Overstocked,No,64
5119, Central Mall,In-store,Men,1,60,40,CAMP-A,Email,200,Clicked,CUST_2046,Loyal,Overstocked,No,60
6106, Central Mall,In-store,Men,3,60,40,CAMP-A,Influencer,100,Seen,CUST_541,Loyal,Optimal,Yes,180
3129, Central Mall,In-store,Shoes,1,60,40,CAMP-A,Paid Ads,200,Seen,CUST_756,Loyal,Overstocked,Yes,60
441, Central Mall,In-store,Women,1,20,40,CAMP-A,Paid Ads,400,Seen,CUST_1846,Loyal,Overstocked,Yes,16
4008, Central Mall,Online,Women,2,60,40,CAMP-A,Email,200,Clicked,CUST_908,Loyal,Understocked,Yes,96
6849, Central Mall,Online,Women,1,60,40,CAMP-A,Email,50,Seen,CUST_250,Loyal,Optimal,Yes,48
3784, Central Mall,Online,Accessories,2,80,40,CAMP-C,Paid Ads,50,Converted,CUST_2225,Loyal,Optimal,Yes,160
6846, Central Mall,Online,Accessories,2,40,40,CAMP-C,Paid Ads,50,Clicked,CUST_1922,Loyal,Understocked,No,64
1385, Central Mall,Online,Men,1,20,40,CAMP-C,Social,100,Seen,CUST_1815,Loyal,Understocked,Yes,20
3273, Central Mall,Online,Men,1,40,40,CAMP-C,Social,100,Seen,CUST_1362,Loyal,Overstocked,Yes,40
6391, Central Mall,Online,Men,3,40,40,CAMP-C,Paid Ads,100,Clicked,CUST_1974,Loyal,Optimal,No,96
487, Central Mall,Online,Women,2,20,40,CAMP-C,Paid Ads,50,Clicked,CUST_1678,Loyal,Overstocked,Yes,32
502, Central Mall,Online,Women,1,20,40,CAMP-C,Paid Ads,400,Converted,CUST_2186,Loyal,Optimal,Yes,20
2756, Central Mall,Online,Women,1,80,40,CAMP-C,Paid Ads,50,Seen,CUST_1580,Loyal,Overstocked,Yes,80
4967, Central Mall,Online,Women,1,40,40,CAMP-C,Paid Ads,50,Converted,CUST_839,Loyal,Optimal,No,28
4964, Central Mall,Online,Men,1,20,40,CAMP-D,Influencer,50,Clicked,CUST_819,Loyal,Optimal,Yes,20
5466, Central Mall,Online,Men,2,80,40,CAMP-D,Email,200,Seen,CUST_260,Loyal,Optimal,No,128
1554, Central Mall,Online,Shoes,2,20,40,CAMP-D,Email,50,Seen,CUST_1228,Loyal,Understocked,Yes,32
2477, Central Mall,Online,Shoes,2,60,40,CAMP-D,Paid Ads,400,Clicked,CUST_2029,Loyal,Understocked,No,120
212, Central Mall,Online,Women,4,20,40,CAMP-D,Social,50,Clicked,CUST_1097,Loyal,Overstocked,Yes,80
473, Central Mall,Online,Women,4,40,40,CAMP-D,Paid Ads,100,Clicked,CUST_5,Loyal,Optimal,Yes,128
5605, Central Mall,Online,Women,1,20,40,CAMP-D,Paid Ads,100,Clicked,CUST_347,Loyal,Optimal,Yes,14
4020, Central Mall,Online,Accessories,1,20,40,CAMP-A,Paid Ads,200,Seen,CUST_2138,Loyal,Overstocked,Yes,20
5118, Central Mall,Online,Accessories,1,20,40,CAMP-A,Email,200,Seen,CUST_953,Loyal,Optimal,Yes,16
2888, Central Mall,Online,Men,4,40,40,CAMP-A,Influencer,400,Seen,CUST_2290,Loyal,Optimal,No,128
2715, Central Mall,Online,Shoes,3,20,40,CAMP-A,Influencer,100,Clicked,CUST_1043,Loyal,Understocked,Yes,42
5443, Central Mall,Online,Shoes,2,80,40,CAMP-A,Paid Ads,100,Converted,CUST_1383,Loyal,Overstocked,Yes,112
6801, Central Mall,Online,Shoes,4,20,40,CAMP-A,Paid Ads,200,Seen,CUST_778,Loyal,Understocked,No,56
965, Central Mall,Online,Women,1,40,40,CAMP-A,Social,100,Seen,CUST_1364,Loyal,Optimal,Yes,40
3010, Central Mall,Online,Women,3,80,40,CAMP-A,Paid Ads,200,Clicked,CUST_678,Loyal,Optimal,Yes,240
3313, Central Mall,Online,Women,1,80,40,CAMP-A,Paid Ads,100,Seen,CUST_477,Loyal,Optimal,Yes,64
5342, Central Mall,Online,Women,1,20,40,CAMP-A,Social,100,Converted,CUST_2265,Loyal,Optimal,Yes,16
4393, Central Mall,Online,Accessories,1,60,40,CAMP-E,Email,400,Seen,CUST_1660,Loyal,Optimal,No,42
4942, Central Mall,Online,Accessories,1,40,40,CAMP-E,Paid Ads,50,Seen,CUST_2414,Loyal,Optimal,Yes,32
1327, Central Mall,Online,Men,3,20,40,CAMP-E,Paid Ads,100,Seen,CUST_2156,Loyal,Optimal,Yes,48
1800, Central Mall,Online,Men,1,120,40,CAMP-E,Email,200,Clicked,CUST_1089,Loyal,Understocked,No,120
5766, Central Mall,Online,Shoes,1,60,40,CAMP-E,Paid Ads,50,Clicked,CUST_1418,Loyal,Overstocked,Yes,60
6071, Central Mall,Online,Shoes,1,40,40,CAMP-E,Paid Ads,200,Clicked,CUST_1310,Loyal,Optimal,No,40
142, Central Mall,Online,Women,2,20,40,CAMP-E,Paid Ads,400,Seen,CUST_957,Loyal,Understocked,Yes,40
4597, Central Mall,Online,Women,2,60,40,CAMP-E,Social,50,Seen,CUST_1345,Loyal,Understocked,No,96
5050, Central Mall,Online,Women,1,60,40,CAMP-E,Email,100,Converted,CUST_1804,Loyal,Understocked,Yes,60
4508, City Store,App,Accessories,1,60,40,CAMP-A,Paid Ads,100,Seen,CUST_1354,Loyal,Optimal,Yes,60
2255, City Store,App,Kids,3,60,40,CAMP-A,Paid Ads,50,Seen,CUST_751,Loyal,Understocked,Yes,180
2398, City Store,App,Men,1,120,40,CAMP-A,Influencer,100,Clicked,CUST_532,Loyal,Understocked,Yes,96
3201, City Store,App,Men,3,60,40,CAMP-A,Paid Ads,200,Clicked,CUST_1109,Loyal,Overstocked,Yes,180
3742, City Store,App,Shoes,1,40,40,CAMP-A,Paid Ads,200,Seen,CUST_1027,Loyal,Overstocked,Yes,32
1103, City Store,App,Women,3,20,40,CAMP-A,Paid Ads,50,Clicked,CUST_2473,Loyal,Optimal,Yes,42
3138, City Store,App,Women,1,40,40,CAMP-A,Paid Ads,200,Seen,CUST_1766,Loyal,Optimal,Yes,40
1191, City Store,App,Men,2,60,40,CAMP-A,Social,200,Seen,CUST_1241,Loyal,Understocked,Yes,120
1320, City Store,App,Men,1,40,40,CAMP-A,Paid Ads,200,Seen,CUST_2277,Loyal,Overstocked,No,28
711, City Store,App,Men,1,40,40,CAMP-A,Paid Ads,50,Seen,CUST_139,Loyal,Optimal,No,32
2211, City Store,App,Men,4,60,40,CAMP-A,Email,200,Seen,CUST_525,Loyal,Understocked,No,240
4603, City Store,App,Shoes,1,20,40,CAMP-A,Influencer,50,Seen,CUST_2253,Loyal,Overstocked,No,20
926, City Store,App,Women,2,60,40,CAMP-A,Paid Ads,100,Seen,CUST_2446,Loyal,Overstocked,Yes,120
5276, City Store,App,Men,3,20,40,CAMP-B,Paid Ads,400,Seen,CUST_1685,Loyal,Optimal,Yes,60
6038, City Store,App,Shoes,2,60,40,CAMP-B,Influencer,50,Converted,CUST_1067,Loyal,Overstocked,Yes,84
554, City Store,App,Women,2,120,40,CAMP-B,Social,50,Seen,CUST_1209,Loyal,Overstocked,Yes,192
3307, City Store,App,Women,1,40,40,CAMP-B,Paid Ads,50,Seen,CUST_2342,Loyal,Understocked,Yes,28
4720, City Store,App,Women,3,40,40,CAMP-B,Paid Ads,100,Seen,CUST_1932,Loyal,Understocked,Yes,120
3105, City Store,App,Men,4,80,40,CAMP-B,Paid Ads,100,Converted,CUST_699,Loyal,Optimal,Yes,256
5846, City Store,App,Men,1,80,40,CAMP-B,Paid Ads,50,Clicked,CUST_456,Loyal,Overstocked,No,80
5890, City Store,App,Men,1,40,40,CAMP-B,Paid Ads,400,Converted,CUST_1905,Loyal,Optimal,Yes,40
1254, City Store,App,Men,1,80,40,CAMP-B,Email,200,Seen,CUST_1149,Loyal,Optimal,No,56
4783, City Store,App,Shoes,1,40,40,CAMP-B,Paid Ads,200,Clicked,CUST_397,Loyal,Overstocked,No,40
2936, City Store,App,Women,1,60,40,CAMP-B,Paid Ads,50,Clicked,CUST_797,Loyal,Understocked,No,48
3149, City Store,App,Women,3,120,40,CAMP-B,Influencer,100,Seen,CUST_936,Loyal,Overstocked,No,252
5439, City Store,App,Accessories,1,20,40,CAMP-A,Email,100,Seen,CUST_921,Loyal,Understocked,Yes,20
6063, City Store,App,Kids,3,60,40,CAMP-A,Paid Ads,50,Seen,CUST_742,Loyal,Optimal,Yes,126
5253, City Store,App,Men,2,40,40,CAMP-A,Paid Ads,400,Converted,CUST_552,Loyal,Understocked,No,80
5989, City Store,App,Shoes,1,40,40,CAMP-A,Social,200,Clicked,CUST_2178,Loyal,Understocked,No,40
6464, City Store,App,Shoes,2,60,40,CAMP-A,Paid Ads,100,Seen,CUST_2406,Loyal,Optimal,No,120
4981, City Store,App,Women,2,60,40,CAMP-A,Paid Ads,50,Seen,CUST_1749,Loyal,Optimal,Yes,96
5079, City Store,App,Women,3,40,40,CAMP-A,Email,50,Seen,CUST_1837,Loyal,Optimal,Yes,96
4224, City Store,App,Men,4,40,40,CAMP-C,Paid Ads,100,Converted,CUST_696,Loyal,Optimal,Yes,128
2241, City Store,App,Women,1,120,40,CAMP-C,Email,200,Seen,CUST_1208,Loyal,Optimal,No,96
4684, City Store,App,Women,1,40,40,CAMP-C,Paid Ads,50,Clicked,CUST_1912,Loyal,Optimal,Yes,40
1076, City Store,App,Men,1,60,40,CAMP-D,Paid Ads,50,Seen,CUST_2254,Loyal,Understocked,Yes,42
3220, City Store,App,Accessories,1,40,40,CAMP-A,Paid Ads,100,Seen,CUST_1727,Loyal,Understocked,Yes,28
3214, City Store,App,Men,2,40,40,CAMP-A,Influencer,200,Seen,CUST_1404,Loyal,Optimal,Yes,80
4295, City Store,App,Men,2,80,40,CAMP-A,Influencer,100,Seen,CUST_987,Loyal,Understocked,Yes,128
609, City Store,App,Women,1,80,40,CAMP-A,Social,100,Seen,CUST_6,Loyal,Overstocked,Yes,56
953, City Store,App,Women,2,40,40,CAMP-A,Paid Ads,50,Seen,CUST_1118,Loyal,Understocked,Yes,80
4090, City Store,App,Women,2,20,40,CAMP-A,Email,100,Seen,CUST_866,Loyal,Optimal,No,40
4566, City Store,App,Women,1,80,40,CAMP-A,Influencer,50,Clicked,CUST_266,Loyal,Optimal,Yes,80
2720, City Store,App,Accessories,1,40,40,CAMP-E,Influencer,200,Seen,CUST_2252,Loyal,Understocked,Yes,28
234, City Store,App,Women,1,80,40,CAMP-E,Influencer,200,Seen,CUST_568,Loyal,Overstocked,Yes,56
1500, City Store,In-store,Men,1,80,40,CAMP-A,Paid Ads,50,Seen,CUST_1916,Loyal,Overstocked,Yes,64
1716, City Store,In-store,Women,1,80,40,CAMP-A,Social,100,Seen,CUST_2316,Loyal,Understocked,Yes,80
2463, City Store,In-store,Women,2,40,40,CAMP-A,Paid Ads,100,Clicked,CUST_2321,Loyal,Optimal,Yes,80
1094, City Store,In-store,Men,2,40,40,CAMP-A,Influencer,200,Seen,CUST_849,Loyal,Optimal,Yes,80
6136, City Store,In-store,Men,1,60,40,CAMP-A,Email,50,Converted,CUST_1204,Loyal,Understocked,No,48
6025, City Store,In-store,Shoes,1,80,40,CAMP-A,Influencer,200,Converted,CUST_515,Loyal,Understocked,Yes,64
6805, City Store,In-store,Shoes,1,20,40,CAMP-A,Influencer,400,Seen,CUST_1722,Loyal,Understocked,Yes,20
5205, City Store,In-store,Women,4,120,40,CAMP-A,Paid Ads,200,Seen,CUST_1260,Loyal,Optimal,Yes,480
5476, City Store,In-store,Accessories,1,40,40,CAMP-A,Influencer,100,Seen,CUST_2437,Loyal,Understocked,Yes,40
6701, City Store,In-store,Accessories,1,120,40,CAMP-A,Email,100,Seen,CUST_2493,Loyal,Understocked,Yes,120
4073, City Store,In-store,Kids,1,20,40,CAMP-A,Paid Ads,50,Seen,CUST_978,Loyal,Understocked,Yes,16
4889, City Store,In-store,Men,1,40,40,CAMP-A,Social,200,Converted,CUST_578,Loyal,Overstocked,No,40
1084, City Store,In-store,Women,1,60,40,CAMP-A,Influencer,50,Seen,CUST_1364,Loyal,Overstocked,Yes,60
4316, City Store,In-store,Women,2,40,40,CAMP-A,Email,400,Seen,CUST_407,Loyal,Understocked,Yes,64
5746, City Store,In-store,Women,1,60,40,CAMP-A,Email,200,Clicked,CUST_1190,Loyal,Understocked,Yes,48
6062, City Store,In-store,Women,1,20,40,CAMP-A,Paid Ads,50,Seen,CUST_955,Loyal,Optimal,Yes,14
323, City Store,In-store,Accessories,1,40,40,CAMP-B,Paid Ads,200,Clicked,CUST_2049,Loyal,Optimal,Yes,40
6731, City Store,In-store,Kids,2,40,40,CAMP-B,Paid Ads,50,Seen,CUST_1816,Loyal,Understocked,Yes,64
1656, City Store,In-store,Men,1,40,40,CAMP-B,Paid Ads,400,Seen,CUST_1350,Loyal,Understocked,Yes,32
4027, City Store,In-store,Men,2,20,40,CAMP-B,Paid Ads,400,Seen,CUST_1003,Loyal,Optimal,No,40
4125, City Store,In-store,Men,1,40,40,CAMP-B,Social,50,Seen,CUST_877,Loyal,Understocked,Yes,32
6702, City Store,In-store,Men,1,120,40,CAMP-B,Influencer,50,Converted,CUST_1481,Loyal,Understocked,No,120
716, City Store,In-store,Men,1,80,40,CAMP-B,Paid Ads,200,Converted,CUST_2255,Loyal,Understocked,Yes,64
6898, City Store,In-store,Women,2,40,40,CAMP-B,Paid Ads,50,Clicked,CUST_2107,Loyal,Understocked,No,56
6929, City Store,In-store,Accessories,1,20,40,CAMP-B,Social,100,Seen,CUST_27,Loyal,Understocked,Yes,20
4944, City Store,In-store,Kids,1,20,40,CAMP-B,Paid Ads,100,Seen,CUST_149,Loyal,Optimal,Yes,16
456, City Store,In-store,Men,1,20,40,CAMP-B,Paid Ads,200,Clicked,CUST_833,Loyal,Understocked,No,14
2207, City Store,In-store,Men,4,40,40,CAMP-B,Social,50,Seen,CUST_2263,Loyal,Optimal,Yes,128
3564, City Store,In-store,Men,1,40,40,CAMP-B,Email,50,Converted,CUST_2339,Loyal,Optimal,No,40
5333, City Store,In-store,Men,1,60,40,CAMP-B,Paid Ads,400,Converted,CUST_734,Loyal,Overstocked,Yes,42
608, City Store,In-store,Accessories,1,120,40,CAMP-A,Influencer,50,Clicked,CUST_501,Loyal,Understocked,No,120
2448, City Store,In-store,Accessories,1,120,40,CAMP-A,Social,50,Seen,CUST_1100,Loyal,Understocked,Yes,84
6220, City Store,In-store,Kids,2,120,40,CAMP-A,Influencer,50,Seen,CUST_863,Loyal,Optimal,Yes,240
1690, City Store,In-store,Men,4,60,40,CAMP-A,Paid Ads,100,Seen,CUST_2373,Loyal,Understocked,Yes,240
2423, City Store,In-store,Women,1,60,40,CAMP-A,Paid Ads,100,Seen,CUST_1567,Loyal,Optimal,Yes,42
2614, City Store,In-store,Women,1,60,40,CAMP-A,Paid Ads,50,Converted,CUST_2084,Loyal,Understocked,No,60
5891, City Store,In-store,Women,2,40,40,CAMP-A,Influencer,200,Clicked,CUST_396,Loyal,Understocked,No,64
1497, City Store,In-store,Men,4,80,40,CAMP-C,Email,400,Converted,CUST_2109,Loyal,Optimal,Yes,320
4513, City Store,In-store,Men,1,80,40,CAMP-C,Social,200,Clicked,CUST_1468,Loyal,Optimal,Yes,56
5163, City Store,In-store,Men,1,120,40,CAMP-C,Influencer,400,Converted,CUST_1618,Loyal,Optimal,No,120
5861, City Store,In-store,Men,2,20,40,CAMP-C,Influencer,100,Seen,CUST_1041,Loyal,Understocked,Yes,32
6664, City Store,In-store,Men,1,20,40,CAMP-C,Paid Ads,100,Converted,CUST_835,Loyal,Overstocked,Yes,16
6955, City Store,In-store,Men,2,20,40,CAMP-C,Influencer,200,Seen,CUST_2141,Loyal,Understocked,No,28
5102, City Store,In-store,Shoes,2,40,40,CAMP-C,Influencer,100,Seen,CUST_1898,Loyal,Optimal,No,80
29, City Store,In-store,Women,1,60,40,CAMP-C,Paid Ads,400,Clicked,CUST_1305,Loyal,Optimal,Yes,48
4861, City Store,In-store,Accessories,1,120,40,CAMP-D,Paid Ads,200,Seen,CUST_509,Loyal,Understocked,Yes,120
1987, City Store,In-store,Men,2,40,40,CAMP-D,Influencer,50,Seen,CUST_1140,Loyal,Understocked,No,80
5972, City Store,In-store,Men,2,40,40,CAMP-D,Email,200,Seen,CUST_2370,Loyal,Overstocked,Yes,80
3892, City Store,In-store,Women,2,60,40,CAMP-D,Paid Ads,400,Seen,CUST_1871,Loyal,Understocked,Yes,120
3976, City Store,In-store,Women,1,20,40,CAMP-D,Influencer,100,Clicked,CUST_1400,Loyal,Understocked,No,20
2279, City Store,In-store,Kids,3,40,40,CAMP-A,Social,400,Converted,CUST_803,Loyal,Overstocked,Yes,120
6715, City Store,In-store,Kids,2,40,40,CAMP-A,Paid Ads,200,Converted,CUST_813,Loyal,Understocked,Yes,64
2492, City Store,In-store,Men,1,20,40,CAMP-A,Paid Ads,200,Seen,CUST_1247,Loyal,Understocked,Yes,20
6052, City Store,In-store,Men,1,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_1981,Loyal,Overstocked,No,32
2038, City Store,In-store,Women,2,60,40,CAMP-A,Email,200,Seen,CUST_252,Loyal,Optimal,Yes,96
3165, City Store,In-store,Women,1,40,40,CAMP-A,Email,50,Clicked,CUST_1538,Loyal,Understocked,Yes,32
5132, City Store,In-store,Women,4,60,40,CAMP-A,Paid Ads,100,Seen,CUST_618,Loyal,Optimal,No,240
2094, City Store,In-store,Accessories,2,60,40,CAMP-E,Influencer,200,Clicked,CUST_2265,Loyal,Overstocked,No,96
1217, City Store,In-store,Men,1,20,40,CAMP-E,Paid Ads,100,Clicked,CUST_500,Loyal,Overstocked,No,16
2054, City Store,In-store,Men,2,60,40,CAMP-E,Email,100,Seen,CUST_618,Loyal,Understocked,Yes,120
6951, City Store,In-store,Men,1,20,40,CAMP-E,Email,50,Seen,CUST_830,Loyal,Optimal,Yes,20
630, City Store,In-store,Men,1,40,40,CAMP-A,Paid Ads,50,Seen,CUST_2214,Loyal,Understocked,Yes,40
6866, City Store,In-store,Shoes,2,20,40,CAMP-A,Social,50,Seen,CUST_561,Loyal,Understocked,Yes,32
2088, City Store,In-store,Men,2,80,40,CAMP-A,Email,100,Seen,CUST_2373,Loyal,Optimal,No,112
6902, City Store,In-store,Men,2,80,40,CAMP-A,Influencer,100,Seen,CUST_1474,Loyal,Understocked,No,112
6973, City Store,In-store,Men,1,80,40,CAMP-A,Email,200,Converted,CUST_1602,Loyal,Overstocked,No,64
260, City Store,In-store,Women,1,20,40,CAMP-A,Social,200,Seen,CUST_1624,Loyal,Understocked,Yes,20
417, City Store,In-store,Women,3,40,40,CAMP-A,Social,50,Seen,CUST_789,Loyal,Understocked,Yes,96
760, City Store,In-store,Women,4,20,40,CAMP-A,Email,200,Seen,CUST_181,Loyal,Understocked,Yes,64
5009, City Store,In-store,Women,1,60,40,CAMP-A,Influencer,100,Seen,CUST_2045,Loyal,Optimal,Yes,48
2414, City Store,In-store,Accessories,2,40,40,CAMP-A,Social,50,Seen,CUST_2319,Loyal,Optimal,Yes,64
5874, City Store,In-store,Kids,2,40,40,CAMP-A,Email,100,Clicked,CUST_703,Loyal,Overstocked,No,80
5491, City Store,In-store,Men,1,20,40,CAMP-A,Paid Ads,50,Seen,CUST_317,Loyal,Optimal,Yes,20
3464, City Store,In-store,Shoes,2,60,40,CAMP-A,Paid Ads,50,Converted,CUST_505,Loyal,Overstocked,Yes,120
565, City Store,In-store,Women,3,20,40,CAMP-A,Social,200,Clicked,CUST_2064,Loyal,Understocked,Yes,60
101, City Store,In-store,Accessories,2,120,40,CAMP-B,Paid Ads,400,Clicked,CUST_428,Loyal,Overstocked,Yes,240
242, City Store,In-store,Men,1,120,40,CAMP-B,Influencer,200,Seen,CUST_2331,Loyal,Understocked,Yes,120
2066, City Store,In-store,Men,1,120,40,CAMP-B,Influencer,200,Seen,CUST_225,Loyal,Understocked,Yes,96
2842, City Store,In-store,Men,3,40,40,CAMP-B,Email,200,Clicked,CUST_2171,Loyal,Understocked,Yes,120
6180, City Store,In-store,Men,2,60,40,CAMP-B,Email,100,Clicked,CUST_895,Loyal,Overstocked,Yes,96
1024, City Store,In-store,Men,1,40,40,CAMP-B,Social,400,Seen,CUST_725,Loyal,Understocked,No,32
881, City Store,In-store,Women,2,40,40,CAMP-B,Social,50,Clicked,CUST_533,Loyal,Optimal,Yes,80
5527, City Store,In-store,Women,1,80,40,CAMP-B,Paid Ads,50,Converted,CUST_2332,Loyal,Optimal,Yes,80
6781, City Store,In-store,Women,1,60,40,CAMP-B,Social,100,Seen,CUST_850,Loyal,Optimal,Yes,48
5430, City Store,In-store,Shoes,1,20,40,CAMP-B,Influencer,100,Seen,CUST_1357,Loyal,Overstocked,Yes,16
1854, City Store,In-store,Women,1,40,40,CAMP-B,Email,200,Seen,CUST_1945,Loyal,Overstocked,Yes,32
2685, City Store,In-store,Women,1,60,40,CAMP-B,Influencer,50,Seen,CUST_1015,Loyal,Optimal,Yes,60
4727, City Store,In-store,Women,1,60,40,CAMP-B,Social,200,Clicked,CUST_2499,Loyal,Overstocked,Yes,60
6853, City Store,In-store,Women,1,40,40,CAMP-B,Paid Ads,50,Seen,CUST_2197,Loyal,Understocked,Yes,32
2115, City Store,In-store,Accessories,2,40,40,CAMP-A,Influencer,50,Seen,CUST_2011,Loyal,Optimal,No,80
3193, City Store,In-store,Kids,2,40,40,CAMP-A,Paid Ads,50,Clicked,CUST_1368,Loyal,Overstocked,No,80
131, City Store,In-store,Men,2,20,40,CAMP-A,Paid Ads,100,Converted,CUST_634,Loyal,Optimal,Yes,32
341, City Store,In-store,Men,1,60,40,CAMP-A,Influencer,50,Seen,CUST_380,Loyal,Overstocked,No,42
5234, City Store,In-store,Men,4,40,40,CAMP-A,Influencer,50,Seen,CUST_874,Loyal,Understocked,Yes,128
5703, City Store,In-store,Men,1,60,40,CAMP-A,Paid Ads,100,Seen,CUST_2446,Loyal,Optimal,Yes,48
6403, City Store,In-store,Men,1,80,40,CAMP-A,Paid Ads,100,Clicked,CUST_860,Loyal,Understocked,Yes,80
3221, City Store,Online,Women,2,60,40,CAMP-A,Paid Ads,100,Seen,CUST_1119,Loyal,Understocked,Yes,120
4437, City Store,Online,Women,2,20,40,CAMP-A,Paid Ads,100,Seen,CUST_1327,Loyal,Overstocked,No,40
4998, City Store,Online,Women,1,60,40,CAMP-A,Paid Ads,200,Seen,CUST_1737,Loyal,Overstocked,Yes,48
6634, City Store,Online,Women,1,60,40,CAMP-A,Paid Ads,100,Converted,CUST_549,Loyal,Understocked,No,60
1637, City Store,Online,Accessories,1,20,40,CAMP-C,Paid Ads,100,Seen,CUST_710,Loyal,Overstocked,Yes,20
6722, City Store,Online,Accessories,1,40,40,CAMP-C,Influencer,200,Seen,CUST_1258,Loyal,Overstocked,No,32
4653, City Store,Online,Kids,2,80,40,CAMP-C,Social,200,Seen,CUST_2095,Loyal,Optimal,No,128
6962, City Store,Online,Kids,4,40,40,CAMP-C,Email,50,Seen,CUST_2499,Loyal,Optimal,Yes,128
408, City Store,Online,Men,1,120,40,CAMP-C,Social,100,Seen,CUST_1629,Loyal,Optimal,No,120
3999, City Store,Online,Women,1,60,40,CAMP-C,Influencer,400,Seen,CUST_346,Loyal,Optimal,Yes,60
6821, City Store,Online,Women,1,20,40,CAMP-C,Paid Ads,200,Clicked,CUST_2030,Loyal,Overstocked,Yes,16
2063, City Store,Online,Accessories,1,40,40,CAMP-D,Paid Ads,400,Seen,CUST_337,Loyal,Optimal,No,40
1567, City Store,Online,Men,2,40,40,CAMP-D,Paid Ads,200,Seen,CUST_909,Loyal,Optimal,Yes,80
3953, City Store,Online,Men,1,60,40,CAMP-D,Influencer,50,Seen,CUST_2034,Loyal,Understocked,Yes,60
6109, City Store,Online,Men,2,60,40,CAMP-D,Influencer,100,Seen,CUST_1701,Loyal,Optimal,Yes,120
6413, City Store,Online,Men,4,40,40,CAMP-D,Influencer,50,Clicked,CUST_1796,Loyal,Understocked,Yes,128
6677, City Store,Online,Men,1,40,40,CAMP-D,Influencer,100,Seen,CUST_248,Loyal,Understocked,Yes,32
653, City Store,Online,Women,1,80,40,CAMP-D,Paid Ads,200,Seen,CUST_2417,Loyal,Optimal,No,80
2769, City Store,Online,Women,2,20,40,CAMP-D,Email,200,Seen,CUST_1654,Loyal,Understocked,Yes,32
4627, City Store,Online,Accessories,1,20,40,CAMP-A,Paid Ads,50,Clicked,CUST_2090,Loyal,Understocked,Yes,20
4688, City Store,Online,Shoes,2,60,40,CAMP-A,Social,50,Seen,CUST_1476,Loyal,Optimal,Yes,84
6416, City Store,Online,Women,1,60,40,CAMP-A,Social,100,Seen,CUST_448,Loyal,Overstocked,No,48
2587, City Store,Online,Kids,1,60,40,CAMP-E,Paid Ads,200,Seen,CUST_356,Loyal,Optimal,Yes,42
2169, City Store,Online,Men,1,40,40,CAMP-E,Paid Ads,50,Seen,CUST_2396,Loyal,Optimal,Yes,32
2906, City Store,Online,Men,3,80,40,CAMP-E,Influencer,50,Converted,CUST_959,Loyal,Optimal,No,240
5090, City Store,Online,Men,3,60,40,CAMP-E,Paid Ads,200,Seen,CUST_1267,Loyal,Optimal,No,180
739, City Store,Online,Women,2,40,40,CAMP-E,Paid Ads,100,Seen,CUST_2225,Loyal,Optimal,Yes,64
909, City Store,Online,Women,4,120,40,CAMP-E,Email,50,Converted,CUST_1729,Loyal,Understocked,No,480
6506, City Store,Online,Women,3,60,40,CAMP-E,Influencer,400,Clicked,CUST_211,Loyal,Optimal,No,180
1529, Fashion Hub,App,Accessories,1,20,40,CAMP-A,Influencer,200,Converted,CUST_1533,Loyal,Overstocked,Yes,16
1020, Fashion Hub,App,Women,1,20,40,CAMP-A,Email,200,Converted,CUST_910,Loyal,Optimal,Yes,20
3646, Fashion Hub,App,Men,1,40,40,CAMP-A,Paid Ads,50,Seen,CUST_182,Loyal,Overstocked,Yes,40
4386, Fashion Hub,App,Women,3,80,40,CAMP-A,Paid Ads,400,Seen,CUST_1029,Loyal,Understocked,Yes,240
6204, Fashion Hub,App,Women,1,40,40,CAMP-A,Social,50,Seen,CUST_818,Loyal,Overstocked,No,32
626, Fashion Hub,App,Men,3,80,40,CAMP-A,Paid Ads,200,Clicked,CUST_1598,Loyal,Understocked,No,240
5274, Fashion Hub,App,Men,3,40,40,CAMP-A,Influencer,100,Clicked,CUST_2483,Loyal,Optimal,Yes,120
42, Fashion Hub,App,Men,2,20,40,CAMP-B,Paid Ads,50,Seen,CUST_2361,Loyal,Overstocked,No,32
2200, Fashion Hub,App,Women,1,20,40,CAMP-B,Paid Ads,100,Seen,CUST_2433,Loyal,Understocked,Yes,14
3513, Fashion Hub,App,Women,2,40,40,CAMP-B,Paid Ads,200,Seen,CUST_199,Loyal,Understocked,Yes,56
69, Fashion Hub,App,Kids,1,40,40,CAMP-B,Paid Ads,100,Converted,CUST_1708,Loyal,Optimal,Yes,32
266, Fashion Hub,App,Men,4,40,40,CAMP-B,Influencer,400,Seen,CUST_53,Loyal,Optimal,Yes,160
